list_position,jmdict_id,term,reading,frequency_rank,matched_frequency_word,matched_frequency_reading,match_kind,normalized_match,homograph_candidate_ids,homograph_ambiguous,high_priority,variant_count,review_group_count,review_field_count,representative_bank,representative_row_index_zero_based
9634,1139490,ラフ,ラフ,11161,ラフ,ラフ,definition_variant,False,1139490;2843959,True,True,1,1,5,term_bank_11.json,1763
9635,2843959,ラフ,ラフ,11161,ラフ,ラフ,definition_variant,False,1139490;2843959,True,False,1,1,1,term_bank_191.json,619
9636,1251910,繋げる,つなげる,11162,繋げる,つなげる,definition_variant,False,1251910,False,False,2,1,8,term_bank_22.json,1400
9637,1010830,ピカピカ,ピカピカ,11163,ピカピカ,ピカピカ,definition_variant,False,1010830,False,True,6,2,18,term_bank_2.json,333
9638,1211440,完結,かんけつ,11164,完結,かんけつ,definition_variant,False,1211440,False,True,1,1,2,term_bank_18.json,1598
9639,1203460,外観,がいかん,11165,外観,がいかん,definition_variant,False,1203460,False,True,1,1,5,term_bank_17.json,1946
9640,1544190,よそ見,よそみ,11166,よそ見,よそみ,definition_variant,False,1544190,False,True,2,1,4,term_bank_50.json,1190
9641,1068830,スケール,スケール,11168,スケール,スケール,definition_variant,False,1068830,False,True,1,1,11,term_bank_6.json,1355
9642,1574470,うどん,うどん,11169,うどん,うどん,definition_variant,False,1574470,False,True,3,1,3,term_bank_53.json,1363
9643,1145510,レッスン,レッスン,11171,レッスン,レッスン,definition_variant,False,1145510,False,True,1,1,2,term_bank_12.json,596
9644,2423250,お米,おこめ,11172,お米,おこめ,definition_variant,False,2423250,False,False,1,1,2,term_bank_135.json,1848
9645,1222320,気丈,きじょう,11173,気丈,きじょう,definition_variant,False,1222320,False,True,1,1,5,term_bank_19.json,1775
9646,1375500,性分,しょうぶん,11174,性分,しょうぶん,definition_variant,False,1375500,False,True,1,1,3,term_bank_34.json,1003
9647,1611730,見ず知らず,みずしらず,11175,見ず知らず,みずしらず,definition_variant,False,1611730,False,True,1,1,8,term_bank_59.json,1749
9648,1580030,出所,しゅっしょ,11176,出所,しゅっしょ,definition_variant,False,1580030,False,True,2,2,14,term_bank_54.json,941
9649,1957070,良,りょう,11177,良,りょう,definition_variant,False,1957070,False,True,1,1,6,term_bank_91.json,1164
9650,1446180,凍える,こごえる,11180,凍える,こごえる,definition_variant,False,1446180,False,True,1,1,5,term_bank_41.json,812
9651,2125260,他ならない,ほかならない,11181,他ならない,ほかならない,definition_variant,False,2125260,False,False,2,1,4,term_bank_107.json,1835
9652,1529580,無愛想,ぶあいそう,11183,無愛想,ぶあいそう,definition_variant,False,1529580,False,False,4,2,16,term_bank_49.json,420
9653,1570950,不甲斐ない,ふがいない,11186,不甲斐ない,ふがいない,definition_variant,False,1570950,False,False,3,1,15,term_bank_53.json,589
9654,1186320,下腹部,かふくぶ,11187,下腹部,かふくぶ,definition_variant,False,1186320,False,False,1,1,6,term_bank_16.json,650
9655,1391070,洗面所,せんめんじょ,11188,洗面所,せんめんじょ,definition_variant,False,1391070,False,True,1,1,3,term_bank_36.json,282
9656,2648790,取り憑く,とりつく,11189,取り憑く,とりつく,definition_variant,False,2648790,False,False,2,1,5,term_bank_156.json,1288
9657,1621110,お待ちかね,おまちかね,11190,お待ちかね,おまちかね,definition_variant,False,1621110,False,True,2,1,5,term_bank_60.json,1407
9658,1677720,喉元,のどもと,11191,喉元,のどもと,definition_variant,False,1677720,False,False,1,1,4,term_bank_66.json,491
9659,1108900,フィールド,フィールド,11193,フィールド,フィールド,definition_variant,False,1108900,False,True,1,1,8,term_bank_9.json,1233
9660,2119010,ふい,ふい,11195,ふい,ふい,definition_variant,False,2119010,False,False,2,1,3,term_bank_107.json,507
9661,1584580,味気ない,あじけない,11197,味気ない,あじけない,definition_variant,False,1584580,False,True,2,1,7,term_bank_55.json,279
9662,1250260,形見,かたみ,11198,形見,かたみ,definition_variant,False,1250260,False,True,1,1,6,term_bank_22.json,859
9663,2760740,顔を歪める,かおをゆがめる,11199,顔を歪める,かおをゆがめる,definition_variant,False,2760740,False,False,2,1,3,term_bank_167.json,866
9664,1565170,咄嗟,とっさ,11201,咄嗟,とっさ,definition_variant,False,1565170,False,False,1,1,4,term_bank_52.json,1392
9665,1143120,リモコン,リモコン,11202,リモコン,リモコン,definition_variant,False,1143120,False,True,1,1,3,term_bank_12.json,270
9666,2016920,幾度となく,いくどとなく,11203,幾度となく,いくどとなく,definition_variant,False,2016920,False,False,1,1,3,term_bank_97.json,566
9667,2010050,わざとらしい,わざとらしい,11204,わざとらしい,わざとらしい,definition_variant,False,2010050,False,False,2,1,5,term_bank_96.json,1285
9668,1127030,マイペース,マイペース,11205,マイペース,マイペース,definition_variant,False,1127030,False,True,2,1,3,term_bank_11.json,5
9669,1348470,小銭,こぜに,11206,小銭,こぜに,definition_variant,False,1348470,False,True,1,1,6,term_bank_31.json,1652
9670,1373210,数日間,すうじつかん,11207,数日間,すうじつかん,definition_variant,False,1373210,False,False,1,1,2,term_bank_34.json,583
9671,1212470,感染,かんせん,11208,感染,かんせん,definition_variant,False,1212470,False,True,1,1,6,term_bank_18.json,1749
9672,1303640,散乱,さんらん,11209,散乱,さんらん,definition_variant,False,1303640,False,False,1,1,5,term_bank_27.json,1099
9673,1441540,点検,てんけん,11210,点検,てんけん,definition_variant,False,1441540,False,True,1,1,4,term_bank_40.json,1858
9674,1231800,居酒屋,いざかや,11211,居酒屋,いざかや,definition_variant,False,1231800,False,True,1,1,3,term_bank_20.json,1564
9675,1292750,再婚,さいこん,11212,再婚,さいこん,definition_variant,False,1292750,False,True,1,1,3,term_bank_26.json,1060
9676,1271180,語尾,ごび,11214,語尾,ごび,definition_variant,False,1271180,False,False,1,1,3,term_bank_24.json,1175
9677,1602340,昼ご飯,ひるごはん,11215,昼ご飯,ひるごはん,definition_variant,False,1602340,False,True,3,1,3,term_bank_58.json,901
9678,1620350,血まみれ,ちまみれ,11217,血まみれ,ちまみれ,definition_variant,False,1620350,False,False,2,1,3,term_bank_60.json,1270
9679,1452870,同性,どうせい,11220,同性,どうせい,definition_variant,False,1452870,False,True,1,1,3,term_bank_42.json,4
9680,1159130,遺言,ゆいごん,11221,遺言,ゆいごん,definition_variant,False,1159130,False,True,1,1,5,term_bank_13.json,1170
9681,2839953,それはそれとして,それはそれとして,11222,それはそれとして,それはそれとして,definition_variant,False,2839953,False,False,1,1,5,term_bank_187.json,1183
9682,1413730,大根,だいこん,11223,大根,だいこん,definition_variant,False,1413730,False,True,3,2,14,term_bank_38.json,722
9683,1502540,物資,ぶっし,11224,物資,ぶっし,definition_variant,False,1502540,False,True,1,1,6,term_bank_46.json,1530
9684,1594580,仕向ける,しむける,11225,仕向ける,しむける,definition_variant,False,1594580,False,False,3,1,8,term_bank_56.json,1902
9685,1588630,云々,うんぬん,11226,云々,うんぬん,definition_variant,False,1588630,False,True,2,1,7,term_bank_55.json,1695
9686,2146660,気味悪い,きみわるい,11229,気味悪い,きみわるい,definition_variant,False,2146660,False,False,2,1,4,term_bank_110.json,298
9687,2010940,刻み込む,きざみこむ,11230,刻み込む,きざみこむ,definition_variant,False,2010940,False,False,1,1,3,term_bank_96.json,1454
9688,2842150,先ほどから,さきほどから,11231,先ほどから,さきほどから,definition_variant,False,2842150,False,False,2,1,4,term_bank_189.json,1293
9689,2839741,逆に言えば,ぎゃくにいえば,11232,逆に言えば,ぎゃくにいえば,definition_variant,False,2839741,False,False,2,1,4,term_bank_187.json,727
9690,1632650,ポン,ポン,11233,ポン,ポン,definition_variant,False,1632650;2828310,True,False,2,1,9,term_bank_61.json,1588
9691,2828310,ポン,ポン,11233,ポン,ポン,definition_variant,False,1632650;2828310,True,False,1,1,2,term_bank_176.json,436
9692,1499580,封,ふう,11234,封,ふう,definition_variant,False,1499580,False,True,1,1,2,term_bank_46.json,916
9693,1398420,創作,そうさく,11235,創作,そうさく,definition_variant,False,1398420,False,True,1,1,10,term_bank_36.json,1564
9694,1250700,敬う,うやまう,11237,敬う,うやまう,definition_variant,False,1250700,False,True,1,1,7,term_bank_22.json,943
9695,1632730,もぞもぞ,もぞもぞ,11238,もぞもぞ,もぞもぞ,definition_variant,False,1632730,False,False,4,2,18,term_bank_61.json,1608
9696,1153700,安らぎ,やすらぎ,11239,安らぎ,やすらぎ,definition_variant,False,1153700,False,True,1,1,5,term_bank_13.json,235
9697,1537590,野蛮,やばん,11240,野蛮,やばん,definition_variant,False,1537590,False,True,1,1,6,term_bank_49.json,1880
9698,1429290,調味料,ちょうみりょう,11241,調味料,ちょうみりょう,definition_variant,False,1429290,False,True,1,1,4,term_bank_39.json,1642
9699,1477610,発進,はっしん,11242,発進,はっしん,definition_variant,False,1477610,False,True,1,1,7,term_bank_44.json,989
9700,1005430,ざわざわ,ざわざわ,11244,ざわざわ,ざわざわ,definition_variant,False,1005430,False,True,2,1,6,term_bank_1.json,1280
9701,1786790,大間違い,おおまちがい,11245,大間違い,おおまちがい,definition_variant,False,1786790,False,False,1,1,5,term_bank_77.json,174
9702,1309420,思い立つ,おもいたつ,11247,思い立つ,おもいたつ,definition_variant,False,1309420,False,False,2,1,3,term_bank_28.json,205
9703,1441370,転落,てんらく,11249,転落,てんらく,definition_variant,False,1441370,False,True,3,1,12,term_bank_40.json,1815
9704,2276090,丁度いい,ちょうどいい,11251,丁度いい,ちょうどいい,definition_variant,False,2276090,False,False,6,2,4,term_bank_123.json,1483
9705,1687690,同一人物,どういつじんぶつ,11252,同一人物,どういつじんぶつ,definition_variant,False,1687690,False,False,1,1,1,term_bank_67.json,443
9706,1167130,一様,いちよう,11254,一様,いちよう,definition_variant,False,1167130,False,True,1,1,8,term_bank_14.json,654
9707,1583050,白髪,しらが,11255,白髪,しらが,definition_variant,False,1583050,False,True,4,1,4,term_bank_54.json,1838
9708,1532730,迷宮,めいきゅう,11256,迷宮,めいきゅう,definition_variant,False,1532730,False,True,1,1,6,term_bank_49.json,945
9709,1218920,器具,きぐ,11257,器具,きぐ,definition_variant,False,1218920,False,True,1,1,7,term_bank_19.json,975
9710,1151510,悪寒,おかん,11258,悪寒,おかん,definition_variant,False,1151510,False,True,1,1,3,term_bank_12.json,1599
9711,2061640,１年前,いちねんまえ,11260,１年前,いちねんまえ,definition_variant,False,2061640,False,False,2,1,2,term_bank_101.json,1256
9712,1196520,霞む,かすむ,11261,霞む,かすむ,definition_variant,False,1196520,False,True,2,1,12,term_bank_17.json,465
9713,1170850,隠蔽,いんぺい,11262,隠蔽,いんぺい,definition_variant,False,1170850,False,False,3,1,5,term_bank_14.json,1536
9714,2126820,他でもない,ほかでもない,11263,他でもない,ほかでもない,definition_variant,False,2126820,False,False,2,1,4,term_bank_108.json,150
9715,1003080,ガクガク,ガクガク,11264,ガクガク,ガクガク,definition_variant,False,1003080,False,False,2,1,6,term_bank_1.json,766
9716,1198380,会議室,かいぎしつ,11265,会議室,かいぎしつ,definition_variant,False,1198380,False,True,1,1,3,term_bank_17.json,896
9717,2183560,糸を引く,いとをひく,11266,糸を引く,いとをひく,definition_variant,False,2183560,False,False,1,1,6,term_bank_113.json,1607
9718,1751140,精神力,せいしんりょく,11267,精神力,せいしんりょく,definition_variant,False,1751140,False,False,1,1,2,term_bank_73.json,686
9719,1421030,地形,ちけい,11268,地形,ちけい,definition_variant,False,1421030,False,True,2,1,4,term_bank_39.json,200
9720,2067850,不快感,ふかいかん,11269,不快感,ふかいかん,definition_variant,False,2067850,False,False,1,1,3,term_bank_102.json,514
9721,1552170,流れ出す,ながれだす,11270,流れ出す,ながれだす,definition_variant,False,1552170,False,False,1,1,8,term_bank_51.json,799
9722,1334610,十三,じゅうさん,11271,十三,じゅうさん,definition_variant,False,1334610,False,True,3,1,3,term_bank_30.json,1183
9723,1250650,携える,たずさえる,11272,携える,たずさえる,definition_variant,False,1250650,False,True,1,1,8,term_bank_22.json,933
9724,1134260,メンタル,メンタル,11274,メンタル,メンタル,definition_variant,False,1134260,False,True,1,1,6,term_bank_11.json,1050
9725,1209220,噛みつく,かみつく,11275,噛みつく,かみつく,definition_variant,False,1209220,False,True,4,2,12,term_bank_18.json,1165
9726,1587150,育成,いくせい,11276,育成,いくせい,definition_variant,False,1587150,False,True,1,1,6,term_bank_55.json,1144
9727,1658920,釈然とする,しゃくぜんとする,11277,釈然とする,しゃくぜんとする,definition_variant,False,1658920,False,False,1,1,3,term_bank_64.json,718
9728,1375510,性癖,せいへき,11278,性癖,せいへき,definition_variant,False,1375510,False,True,1,1,8,term_bank_34.json,1004
9729,2843261,妖しい,あやしい,11279,妖しい,あやしい,definition_variant,False,2843261,False,False,1,1,6,term_bank_190.json,1384
9730,2100690,約束を破る,やくそくをやぶる,11280,約束を破る,やくそくをやぶる,definition_variant,False,2100690,False,False,2,1,5,term_bank_105.json,882
9731,2701360,おす,おす,11282,おす,おす,definition_variant,False,2701360,False,False,1,1,3,term_bank_161.json,1500
9732,1009040,ドキッと,ドキッと,11284,ドキッと,ドキッと,definition_variant,False,1009040,False,True,3,1,3,term_bank_1.json,1998
9733,1270450,お節介,おせっかい,11285,お節介,おせっかい,definition_variant,False,1270450,False,True,1,1,10,term_bank_24.json,989
9734,1196690,我が身,わがみ,11286,我が身,わがみ,definition_variant,False,1196690,False,False,3,1,6,term_bank_17.json,535
9735,1004160,ぐんぐん,ぐんぐん,11287,ぐんぐん,ぐんぐん,definition_variant,False,1004160,False,False,1,1,4,term_bank_1.json,999
9736,1290970,左足,ひだりあし,11288,左足,ひだりあし,definition_variant,False,1290970,False,True,3,1,3,term_bank_26.json,726
9737,1209210,噛みしめる,かみしめる,11289,噛みしめる,かみしめる,definition_variant,False,1209210,False,False,4,1,5,term_bank_18.json,1158
9738,1529720,無我夢中,むがむちゅう,11290,無我夢中,むがむちゅう,definition_variant,False,1529720,False,False,1,1,4,term_bank_49.json,451
9739,2253730,若き,わかき,11291,若き,わかき,definition_variant,False,2253730,False,False,1,1,4,term_bank_121.json,844
9740,1342900,初代,しょだい,11292,初代,しょだい,definition_variant,False,1342900,False,True,1,1,3,term_bank_31.json,613
9741,1389480,占拠,せんきょ,11293,占拠,せんきょ,definition_variant,False,1389480,False,True,1,1,4,term_bank_35.json,1843
9742,1433910,つま先,つまさき,11294,つま先,つまさき,definition_variant,False,1433910,False,True,2,1,4,term_bank_40.json,501
9743,1562320,話し込む,はなしこむ,11295,話し込む,はなしこむ,definition_variant,False,1562320,False,True,1,1,1,term_bank_52.json,946
9744,1127600,マシン,マシン,11296,マシン,マシン,definition_variant,False,1127600,False,True,2,1,5,term_bank_11.json,84
9745,1221780,気の利いた,きのきいた,11297,気の利いた,きのきいた,definition_variant,False,1221780,False,False,2,2,14,term_bank_19.json,1568
9746,1391380,潜伏,せんぷく,11298,潜伏,せんぷく,definition_variant,False,1391380,False,True,1,1,7,term_bank_36.json,365
9747,1630250,狭間,はざま,11299,狭間,はざま,definition_variant,False,1630250,False,True,6,3,54,term_bank_61.json,1093
9748,2834112,なるべく早く,なるべくはやく,11300,なるべく早く,なるべくはやく,definition_variant,False,2834112,False,False,2,1,6,term_bank_181.json,1771
9749,1911460,胸が苦しい,むねがくるしい,11301,胸が苦しい,むねがくるしい,definition_variant,False,1911460,False,False,1,1,1,term_bank_87.json,1197
9750,1138140,ライフ,ライフ,11302,ライフ,ライフ,definition_variant,False,1138140,False,True,1,1,1,term_bank_11.json,1572
9751,1215250,間にある,あいだにある,11303,間にある,あいだにある,definition_variant,False,1215250,False,False,1,1,1,term_bank_19.json,247
9752,1593430,籠もる,こもる,11304,籠もる,こもる,definition_variant,False,1593430,False,True,5,3,60,term_bank_56.json,1479
9753,1012760,ヤクザ,ヤクザ,11305,ヤクザ,ヤクザ,definition_variant,False,1012760,False,True,2,1,12,term_bank_2.json,756
9754,1251200,経営者,けいえいしゃ,11306,経営者,けいえいしゃ,definition_variant,False,1251200,False,True,1,1,3,term_bank_22.json,1054
9755,1545690,揺るぐ,ゆるぐ,11307,揺るぐ,ゆるぐ,definition_variant,False,1545690,False,True,1,1,4,term_bank_50.json,1538
9756,1584690,ツラ,ツラ,11308,ツラ,ツラ,definition_variant,False,1584690,False,True,4,2,20,term_bank_55.json,309
9757,1295660,細身,ほそみ,11309,細身,ほそみ,definition_variant,False,1295660,False,False,1,1,3,term_bank_26.json,1522
9758,2840479,一歩を踏み出す,いっぽをふみだす,11311,一歩を踏み出す,いっぽをふみだす,definition_variant,False,2840479,False,False,1,1,5,term_bank_188.json,182
9759,1404180,即座,そくざ,11312,即座,そくざ,definition_variant,False,1404180,False,True,1,1,6,term_bank_37.json,924
9760,1305280,し直す,しなおす,11313,し直す,しなおす,definition_variant,False,1305280,False,False,4,1,4,term_bank_27.json,1467
9761,1916070,両方とも,りょうほうとも,11314,両方とも,りょうほうとも,definition_variant,False,1916070,False,False,2,1,3,term_bank_87.json,1759
9762,1260150,見立てる,みたてる,11315,見立てる,みたてる,definition_variant,False,1260150,False,False,2,1,9,term_bank_23.json,1078
9763,2859200,安静にする,あんせいにする,11316,安静にする,あんせいにする,definition_variant,False,2859200,False,False,1,1,2,term_bank_205.json,1338
9764,2840817,結論を出す,けつろんをだす,11317,結論を出す,けつろんをだす,definition_variant,False,2840817,False,False,1,1,3,term_bank_188.json,873
9765,1064960,ジャージ,ジャージ,11318,ジャージ,ジャージ,definition_variant,False,1064960,False,True,2,1,6,term_bank_6.json,787
9766,1240190,極み,きわみ,11319,極み,きわみ,definition_variant,False,1240190,False,True,2,1,6,term_bank_21.json,1046
9767,2842023,記憶にない,きおくにない,11320,記憶にない,きおくにない,definition_variant,False,2842023,False,False,2,1,3,term_bank_189.json,1071
9768,2717830,どんと,どんと,11321,どんと,どんと,definition_variant,False,2717830,False,False,1,1,7,term_bank_163.json,770
9769,1430910,直結,ちょっけつ,11322,直結,ちょっけつ,definition_variant,False,1430910,False,False,1,1,2,term_bank_39.json,1941
9770,1597620,兆候,ちょうこう,11323,兆候,ちょうこう,definition_variant,False,1597620,False,True,2,2,10,term_bank_57.json,1048
9771,1474990,白衣,はくい,11324,白衣,はくい,definition_variant,False,1474990,False,True,6,2,12,term_bank_44.json,470
9772,2085890,かね,かね,11326,かね,かね,definition_variant,False,2085890,False,True,1,1,2,term_bank_103.json,1996
9773,1239680,局面,きょくめん,11327,局面,きょくめん,definition_variant,False,1239680,False,True,1,1,7,term_bank_21.json,961
9774,1442050,伝承,でんしょう,11328,伝承,でんしょう,definition_variant,False,1442050,False,True,2,1,5,term_bank_40.json,1992
9775,2061290,必殺技,ひっさつわざ,11329,必殺技,ひっさつわざ,definition_variant,False,2061290,False,False,1,1,3,term_bank_101.json,1187
9776,1467280,任命,にんめい,11332,任命,にんめい,definition_variant,False,1467280,False,True,1,1,6,term_bank_43.json,1007
9777,1514700,補足,ほそく,11333,補足,ほそく,definition_variant,False,1514700,False,True,1,1,3,term_bank_47.json,1807
9778,1010120,はたまた,はたまた,11334,はたまた,はたまた,definition_variant,False,1010120,False,False,2,1,1,term_bank_2.json,190
9779,2645210,目を輝かす,めをかがやかす,11337,目を輝かす,めをかがやかす,definition_variant,False,2645210,False,False,1,1,5,term_bank_156.json,547
9780,1364850,神秘的,しんぴてき,11338,神秘的,しんぴてき,definition_variant,False,1364850,False,True,1,1,3,term_bank_33.json,1064
9781,1562900,腕組み,うでぐみ,11339,腕組み,うでぐみ,definition_variant,False,1562900,False,False,2,1,2,term_bank_52.json,1056
9782,1852780,お主,おぬし,11340,お主,おぬし,definition_variant,False,1852780,False,False,2,1,2,term_bank_83.json,1417
9783,1450070,豆腐,とうふ,11341,豆腐,とうふ,definition_variant,False,1450070,False,True,2,1,4,term_bank_41.json,1576
9784,1344500,助っ人,すけっと,11342,助っ人,すけっと,definition_variant,False,1344500,False,True,1,1,5,term_bank_31.json,962
9785,1568780,カス,カス,11343,カス,カス,definition_variant,False,1568780,False,False,4,2,30,term_bank_53.json,132
9786,1532300,明け方,あけがた,11344,明け方,あけがた,definition_variant,False,1532300,False,True,2,1,6,term_bank_49.json,889
9787,1876440,心の奥底,こころのおくそこ,11345,心の奥底,こころのおくそこ,definition_variant,False,1876440,False,False,1,1,1,term_bank_85.json,747
9788,1137760,ライオン,ライオン,11346,ライオン,ライオン,definition_variant,False,1137760,False,True,1,1,2,term_bank_11.json,1522
9789,1096830,ハンドル,ハンドル,11347,ハンドル,ハンドル,definition_variant,False,1096830,False,True,1,1,10,term_bank_8.json,1367
9790,1499570,部類,ぶるい,11348,部類,ぶるい,definition_variant,False,1499570,False,False,1,1,4,term_bank_46.json,914
9791,1537090,夜風,よかぜ,11349,夜風,よかぜ,definition_variant,False,1537090,False,False,1,1,2,term_bank_49.json,1805
9792,1146020,レモン,レモン,11350,レモン,レモン,definition_variant,False,1146020,False,True,2,1,2,term_bank_12.json,694
9793,1610580,言い換える,いいかえる,11351,言い換える,いいかえる,definition_variant,False,1610580,False,True,2,1,6,term_bank_59.json,1482
9794,1324360,若手,わかて,11352,若手,わかて,definition_variant,False,1324360,False,True,1,1,2,term_bank_29.json,1222
9795,1384130,切り刻む,きりきざむ,11355,切り刻む,きりきざむ,definition_variant,False,1384130,False,False,2,1,5,term_bank_35.json,791
9796,2039000,何から何まで,なにからなにまで,11357,何から何まで,なにからなにまで,definition_variant,False,2039000,False,False,2,1,4,term_bank_99.json,736
9797,1356960,蒸発,じょうはつ,11358,蒸発,じょうはつ,definition_variant,False,1356960,False,True,1,1,5,term_bank_32.json,1313
9798,1451490,動物園,どうぶつえん,11359,動物園,どうぶつえん,definition_variant,False,1451490,False,True,1,1,3,term_bank_41.json,1819
9799,1007160,ぞろぞろ,ぞろぞろ,11361,ぞろぞろ,ぞろぞろ,definition_variant,False,1007160,False,True,2,1,10,term_bank_1.json,1653
9800,1599200,ドイツ,ドイツ,11362,ドイツ,ドイツ,definition_variant,False,1599200,False,True,3,1,2,term_bank_57.json,1626
9801,1584870,ジジイ,ジジイ,11363,ジジイ,ジジイ,definition_variant,False,1584870,False,False,5,1,5,term_bank_55.json,350
9802,1295100,災害,さいがい,11364,災害,さいがい,definition_variant,False,1295100,False,True,1,1,4,term_bank_26.json,1422
9803,1205040,各種,かくしゅ,11366,各種,かくしゅ,definition_variant,False,1205040,False,True,1,1,3,term_bank_18.json,235
9804,1578880,香ばしい,こうばしい,11368,香ばしい,こうばしい,definition_variant,False,1578880,False,True,2,1,7,term_bank_54.json,603
9805,1235960,境界,きょうかい,11369,境界,きょうかい,definition_variant,False,1235960,False,True,2,1,6,term_bank_21.json,291
9806,1309360,思い入れ,おもいいれ,11370,思い入れ,おもいいれ,definition_variant,False,1309360,False,False,5,2,8,term_bank_28.json,192
9807,1349320,尚更,なおさら,11371,尚更,なおさら,definition_variant,False,1349320,False,True,2,1,7,term_bank_31.json,1810
9808,1229230,救世主,きゅうせいしゅ,11372,救世主,きゅうせいしゅ,definition_variant,False,1229230,False,True,1,1,6,term_bank_20.json,1020
9809,1461970,二手,ふたて,11374,二手,ふたて,definition_variant,False,1461970,False,False,2,1,3,term_bank_43.json,119
9810,2047000,正体不明,しょうたいふめい,11375,正体不明,しょうたいふめい,definition_variant,False,2047000,False,False,1,1,2,term_bank_100.json,463
9811,2019640,杯,はい,11376,杯,はい,definition_variant,False,2019640,False,False,2,1,11,term_bank_97.json,1084
9812,1348590,小突く,こづく,11377,小突く,こづく,definition_variant,False,1348590,False,False,1,1,3,term_bank_31.json,1673
9813,2522200,抑えきれない,おさえきれない,11379,抑えきれない,おさえきれない,definition_variant,False,2522200,False,False,2,1,3,term_bank_144.json,1077
9814,2664860,その一方,そのいっぽう,11382,その一方,そのいっぽう,definition_variant,False,2664860,False,False,1,1,8,term_bank_158.json,462
9815,1527020,味覚,みかく,11383,味覚,みかく,definition_variant,False,1527020,False,True,1,1,3,term_bank_49.json,19
9816,1590200,籠,かご,11384,籠,かご,definition_variant,False,1590200,False,True,3,1,4,term_bank_56.json,314
9817,1504690,奮い立つ,ふるいたつ,11385,奮い立つ,ふるいたつ,definition_variant,False,1504690,False,False,2,1,5,term_bank_46.json,1890
9818,1220070,忌まわしい,いまわしい,11387,忌まわしい,いまわしい,definition_variant,False,1220070,False,True,1,1,10,term_bank_19.json,1175
9819,1162190,一軒,いっけん,11388,一軒,いっけん,definition_variant,False,1162190,False,True,2,1,2,term_bank_13.json,1763
9820,2122590,って言うか,っていうか,11389,って言うか,っていうか,definition_variant,False,2122590,False,False,3,1,7,term_bank_107.json,1243
9821,1411340,退学,たいがく,11390,退学,たいがく,definition_variant,False,1411340,False,True,1,1,6,term_bank_38.json,294
9822,1086410,トランプ,トランプ,11391,トランプ,トランプ,definition_variant,False,1086410,False,True,1,1,2,term_bank_7.json,1853
9823,1161320,一回り,ひとまわり,11392,一回り,ひとまわり,definition_variant,False,1161320,False,True,1,1,6,term_bank_13.json,1613
9824,1123230,ボーイ,ボーイ,11394,ボーイ,ボーイ,definition_variant,False,1123230,False,True,1,1,5,term_bank_10.json,1434
9825,1411450,退避,たいひ,11399,退避,たいひ,definition_variant,False,1411450,False,True,1,1,4,term_bank_38.json,309
9826,1626690,火がつく,ひがつく,11400,火がつく,ひがつく,definition_variant,False,1626690,False,False,3,1,9,term_bank_61.json,381
9827,1648010,お人好し,おひとよし,11401,お人好し,おひとよし,definition_variant,False,1648010,False,False,2,1,8,term_bank_63.json,599
9828,1305750,使い果たす,つかいはたす,11402,使い果たす,つかいはたす,definition_variant,False,1305750,False,False,4,2,6,term_bank_27.json,1575
9829,2829818,お泊まり,おとまり,11403,お泊まり,おとまり,definition_variant,False,2829818,False,False,1,1,3,term_bank_177.json,1401
9830,2741980,クソガキ,クソガキ,11404,クソガキ,クソガキ,definition_variant,False,2741980,False,False,3,1,2,term_bank_165.json,1232
9831,1327490,手近,てぢか,11405,手近,てぢか,definition_variant,False,1327490,False,False,4,2,12,term_bank_29.json,1836
9832,2855448,方たち,かたたち,11406,方たち,かたたち,definition_variant,False,2855448,False,False,2,1,3,term_bank_202.json,217
9833,1145540,レッド,レッド,11407,レッド,レッド,definition_variant,False,1145540,False,True,1,1,1,term_bank_12.json,602
9834,1595540,数ヶ月,すうかげつ,11408,数ヶ月,すうかげつ,definition_variant,False,1595540,False,True,1,1,2,term_bank_57.json,237
9835,1153680,安っぽい,やすっぽい,11409,安っぽい,やすっぽい,definition_variant,False,1153680,False,True,1,1,4,term_bank_13.json,233
9836,1848440,言い過ぎる,いいすぎる,11410,言い過ぎる,いいすぎる,definition_variant,False,1848440,False,False,3,1,5,term_bank_83.json,371
9837,1302480,参戦,さんせん,11411,参戦,さんせん,definition_variant,False,1302480,False,True,1,1,3,term_bank_27.json,837
9838,2220770,とてもじゃない,とてもじゃない,11412,とてもじゃない,とてもじゃない,definition_variant,False,2220770,False,False,1,1,6,term_bank_117.json,1856
9839,1556860,冷気,れいき,11414,冷気,れいき,definition_variant,False,1556860,False,False,1,1,6,term_bank_51.json,1643
9840,1442240,伝達,でんたつ,11415,伝達,でんたつ,definition_variant,False,1442240,False,True,1,1,9,term_bank_41.json,45
9841,1002950,敵わない,かなわない,11416,敵わない,かなわない,definition_variant,False,1002950,False,True,2,1,16,term_bank_1.json,740
9842,1084280,デリカシー,デリカシー,11417,デリカシー,デリカシー,definition_variant,False,1084280,False,False,1,1,5,term_bank_7.json,1549
9843,2199770,知らしめる,しらしめる,11418,知らしめる,しらしめる,definition_variant,False,2199770,False,False,1,1,1,term_bank_115.json,1083
9844,2223020,ウフッ,ウフッ,11419,ウフッ,ウフッ,definition_variant,False,2223020,False,False,1,1,4,term_bank_118.json,335
9845,2847749,何ともない,なんともない,11420,何ともない,なんともない,definition_variant,False,2847749,False,False,2,1,6,term_bank_194.json,1516
9846,1215340,間一髪,かんいっぱつ,11421,間一髪,かんいっぱつ,definition_variant,False,1215340,False,True,1,1,3,term_bank_19.json,260
