jmdict_id,term,g,t,field_id,kind,severity,old,new,reason,shard,batch
1000580,あれ,150,14,f1e95t14,gloss,major,月事,下边（即生殖器）,down there 指委婉的生殖器部位，原译“月事”错义。,3,5
1000580,あれ,150,16,f1e95t16,example,major,那个,那里疼，那里。呃，怎么称呼来着？睾丸？总之，男性的重要部位。,日文例句是关于男性生殖器疼痛的完整句子，原译只剩“那个”。,3,5
1000580,あれ,150,17,f1e95t17,gloss,major,那个东西,月经,period 在该委婉词义下是月经，原译错成“那个东西”。,3,5
1000580,あれ,150,18,f1e95t18,gloss,major,指距离说话者和听话者（在空间、时间或心理上）都较远的事物，或指无需直接点名即可理解的事物,月经,menses 是月经，原译误填为长 note。,3,5
1000580,あれ,150,19,f1e95t19,note,major,① 这个；这一个,常写作“アレ”,note 英文明确是 oft. written as アレ，原译错填 xref。,3,5
1348870,少し,173,7,f31e1718t7,example,minor,给孩子倾注一点爱意吧，你会得到无数的爱意回报。,给孩子倾注一点爱意吧，你会得到大量的爱意回报。,a great deal back 表示大量回报，原译“无数”程度过强。,3,5
1004500,此方,191,20,f1e1072t20,example,major,这边,阿姨，这是阿雅。,日文例句“叔母さん、こちらはトム君です”是介绍某人，原译误填为地点释义；保留源文人名译为阿雅。,3,5
1004500,こちら,194,6,f1e1069t6,xref,minor,① 哪个方向；哪边,① 哪个方向；哪边；哪里,xref 英文包含 where，原译遗漏“哪里”。,3,6
1419990,男,210,8,f39e29t8,example,major,规矩点！,我受不了看见他。,日文胸くそが悪い表示看到他就恶心/难受，原译“规矩点”完全错义。,3,6
1597890,創る,222,25,f57e1141t25,gloss,major,杜撰（短语）,创造（短语）,to coin a phrase 是创造/新造短语，原译“杜撰”带贬义且不准确。,3,6
1188490,何も,256,9,f16e1155t9,example,minor,没有车也没有其他东西，靠生活保护活着。,我靠生活保护金生活，既没有车也没有其他东西。,日文是没有车或其他物品、靠生活保护生活，原译中文成分残缺。,3,7
1293810,最後,290,2,f26e1212t2,example,major,没关系，只要诚实，最终会得到回报。,我可以向你保证，长远来看诚实会带来回报。,英文和日文都是保证诚实最终有回报的完整句，原译“没关系”遗漏主句并改变语义。,3,7
1000590,あんな,296,1,f1e99t1,gloss,major,指在空间上距离说话者和听话者都较远的事物，或指说话者和听话者都不熟悉的情况,那种,that kind of 的中文释义被误填成另一条说明性 note。,3,8
1000590,あんな,296,5,f1e99t5,note,major,① 什么样的；哪种的；哪种；什么,指离说话者和听话者都较远的事物，或双方都不熟悉的情况,该字段是距离/陌生情况说明，原译误填为疑问词释义。,3,8
1000590,あんな,296,6,f1e99t6,example,major,规矩点！,我受不了看见他。,日文胸くそが悪い表示看到他就恶心难受，原译“规矩点”错义。,3,8
1000590,あんな,296,7,f1e99t7,xref,major,别这么大岁数还……,① 到那种程度；到那种地步；那么；那样,xref 源文是 to that extent/to that degree 等，原译完全错接。,3,8
1000590,あんな,296,8,f1e99t8,xref,major,别这么大岁数还……,① 这种；这种类型；像这样；这样的,xref this sort of/this kind of 等被误填成无关句子。,3,8
1000590,あんな,296,9,f1e99t9,xref,major,不！,① 这种；那种；那样,xref such/that sort of 等被误译为“不”。,3,8
1000590,あんな,296,10,f1e99t10,xref,major,不不！,① 什么样的；哪种；什么,xref what kind of/what sort of/what 被误译为“不不”。,3,8
1593480,恐い,333,0,f56e1505t0,gloss,major,隆隆,可怕的,scary 的释义不可能是“隆隆”。,3,8
1593480,恐い,333,1,f56e1505t1,gloss,major,轰鸣,令人恐惧的,frightening 被错误翻成声音词“轰鸣”。,3,8
1593480,恐い,333,2,f56e1505t2,gloss,major,轰隆,令人毛骨悚然的,eerie 表示诡异可怕，原译“轰隆”错义。,3,8
1593480,恐い,333,3,f56e1505t3,gloss,major,隆隆,可怕的；可怖的,dreadful 表示可怕，原译“隆隆”错义。,3,8
1593480,恐い,333,4,f56e1505t4,example,major,轰隆,他想知道你是否怕蛇。,日文例句是完整的‘他在想你是否怕蛇’，原译只剩声音拟态词。,3,8
1360480,心,338,3,f33e19t3,example,minor,我会将您这番切中要害的话语铭记于心。,我会将您这番亲切的话语铭记于心。,kind words 应为亲切/善意的话语，原译擅自增添“切中要害”。,3,8
1155120,以上,380,20,f13e490t20,gloss,major,既然……,一旦……,once ... 表示一旦……；原译“既然”与同组 since/now that 混淆。,3,9
1310670,留める,452,12,f28e409t12,note,minor,尤其作“止める”“停mer”,尤其作“止める”“停める”,原译含有残留英文字符“停mer”，应修复为对应日文汉字书写。,3,11
2136890,とする,521,18,f109e252t18,example,major,她穿着让人一见钟情的衣服。,她穿着打扮得格外漂亮。,fit to kill 表示穿得极其漂亮/惹眼，原译“一见钟情”错义。,3,13
1309440,思える,582,2,f28e208t2,example,major,我几乎不敢相信她会那样做。,我几乎不认为她会那样做。,英文 hardly think 表示几乎不认为；原译‘几乎不敢相信’增加了不敢相信的情绪含义。,3,14
1533580,面白い,590,12,f49e1121t12,gloss,major,令人感兴趣的,有娱乐性的,英文 entertaining 指具有娱乐性，原译‘令人感兴趣的’与 intriguing/interesting 混同。,3,14
1542160,遊ぶ,599,5,f50e724t5,gloss,major,闲置,闲着,遊ぶ的 be idle 用于人或状态时是闲着、无所事事；‘闲置’通常用于物品，且本组另有 do nothing。,3,14
1189360,どちら,634,5,f16e1328t5,xref,major,他,① 这边；这个方向,xref 英文 this way/this direction 指这边、这个方向，原译‘他’明显错义。,3,15
1000520,あら,636,2,f1e91t2,gloss,critical,哎呀，请叫我安吉拉。,哎呀！,gloss oh no 应为感叹词‘哎呀！’；原译混入下一条例句内容。,3,15
1000520,あら,636,3,f1e91t3,example,critical,哎呀！,“哦，请叫我安吉拉。”,example EN/JA 是‘哦，请叫我安吉拉’，原译仅‘哎呀！’与例句错位。,3,15
1384830,切る,656,46,f35e951t46,gloss,major,辞退,放走,在 dismiss/sack/expel 语义组中 let go 指放走或解雇，原译‘辞退’通常指主动拒绝或辞谢，方向不符。,3,16
1384830,切る,656,53,f35e951t53,xref,major,① 王牌；王牌牌,① 王牌；王牌,xref trump; trump card 的第二项原译‘王牌牌’为明显重复错字。,3,16
1606710,態々,700,8,f59e545t8,gloss,major,特意,故意,deliberately 表示故意地；‘特意’在本组 expressly/specially 语义中，不能准确对应故意。,3,16
1228650,急ぐ,769,4,f20e941t4,example,major,尼克匆忙赶去赶公交车。,尼克赶忙去赶公交车。,原译‘匆忙赶去赶公交车’重复使用赶且不通顺；日文表示为赶上公交车而赶忙前往。,3,17
1006950,そもそも,772,13,f1e1605t13,example,major,反正，大多数事故发生在附近，而不是热带雨林。,其实，大多数事故发生在附近，而不是热带雨林。,此处日语そもそも表示‘其实/说到底、原本’，不是‘反正’的随意让步语气。,3,17
1595730,全て,801,6,f57e306t6,gloss,major,全然地,完全地,wholly 表示完全地，原译‘全然地’在现代汉语中不自然且易与‘全然不’的否定用法混淆。,3,18
1589260,落す,811,7,f55e1919t7,example,major,他打碎了花瓶。,他失手把花瓶掉了下来。,英文 dropped a vase 只表示使花瓶掉落，原译‘打碎了’凭空增加破碎结果。,3,18
2409190,様だ,842,6,f134e1013t6,note,major,用于句末；接在动词或形容词连体形之后，接在名词之后后用「の～」,用于句末；接在动词或形容词连体形之后，接在名词之后时用「の～」,原注释含‘之后后用’重复笔误；修正为通顺准确的语法说明。,3,19
1483185,あちら,846,6,f45e70t6,xref,major,他,① 这边；这个方向,xref 英文 this way/this direction 对应‘这边；这个方向’，原译‘他’明显错义。,3,19
1252560,軽い,879,23,f22e1519t23,example,major,我脾气急，嘴巴也轻率。,我脾气急，嘴也很碎。,loose-tongued 指口无遮拦、话多；原译‘嘴巴轻率’不符合中文习惯且未表达多嘴含义。,3,19
1160790,弌,883,4,f13e1506t4,example,major,请每打装一个蛋。,请按打装鸡蛋。,Pack eggs in dozens 表示按一打一打包装鸡蛋，原译‘每打装一个蛋’颠倒数量关系。,3,19
1433030,通る,892,17,f40e340t17,gloss,major,被展示,被带入室内,to be shown in/to be ushered in 是被带入室内，不是被展示。,3,20
1169250,曳く,895,70,f14e1141t70,gloss,major,被排斥,感到反感,口语义 to be turned off 指因他人言行而感到反感或扫兴，旧译“被排斥”改变了主客体和语义。,3,20
1590770,代り,908,6,f56e534t6,gloss,major,代,代理人,proxy 在 stand-in/proxy/deputy 这一组中指代理人，旧译单字“代”不完整且不可用。,3,20
1607050,我々,926,1,f59e662t1,example,major,但我们没有他继续进行了。,但我们没有他也继续了下去。,日文表示没有他仍继续，旧译“没有他继续进行了”中文语序不通；修正为忠实自然的例句。,3,20
1437260,的,939,0,f40e1055t0,gloss,major,性的,……的,英语后缀 -ical 在此为构成形容词的「-的」，原译“性的”错误加入性含义。,3,21
1437260,的,939,1,f40e1055t1,gloss,major,性的,……的,英语后缀 -ive 在此为构成形容词的「-的」，原译“性的”错误加入性含义。,3,21
1437260,的,939,2,f40e1055t2,gloss,major,性的,……的,英语后缀 -al 在此为构成形容词的「-的」，原译“性的”错误加入性含义。,3,21
1437260,的,939,3,f40e1055t3,gloss,major,性的,……的,英语后缀 -ic 在此为构成形容词的「-的」，原译“性的”错误加入性含义。,3,21
1437260,的,939,4,f40e1055t4,gloss,major,性的,……的,英语后缀 -y 在此为构成形容词的「-的」，原译“性的”错误加入性含义。,3,21
2724560,のせいで,967,4,f163e1986t4,xref,major,后果；结果；归咎,后果；结果；责任；过错,xref 的 blame/fault 是责任、过错等名词，原译末项“归咎”无法对应 fault 且词性不当。,3,21
1920240,何の,977,3,f88e502t3,xref,major,① 那个；那个,① 这个,英文 xref this 对应“这个”，原译“那个；那个”将指示方向译反并重复。,3,21
1207250,愉しみ,997,5,f18e678t5,gloss,minor,趣味,乐趣,fun 在此为享受、乐趣，中文“趣味”通常指兴趣或品味，不能准确对应该义。,3,22
1612690,ございます,1005,2,f59e1992t2,example,major,请问您有行李需要寄存吗？,请问您有行李需要托运吗？,check baggage 指托运行李，旧译“寄存”表示临时保管，场景和动作不符。,3,22
1591990,気をつける,1008,2,f56e995t2,gloss,major,照顾,当心,to take care 在气をつける的注意、小心义中是当心，旧译“照顾”改变为照料他人。,3,22
2119750,何だ,1018,3,f107e645t3,gloss,major,该死,什么鬼,what the heck 是惊讶或不满的“什么鬼/搞什么”，不是“该死”。,3,22
2119750,何だ,1018,4,f107e645t4,gloss,major,该死的,什么鬼,what the（省略的感叹）对应“什么鬼”等疑问感叹，旧译“该死的”误作 damn。,3,22
1397340,素直,1021,10,f36e1349t10,gloss,minor,无怪异的,不矫揉造作的,without mannerisms 指没有矫揉造作的举止，旧译“无怪异的”中文不通且语义偏离。,3,22
1611020,何で,1033,5,f59e1594t5,example,major,你到这儿来干什么？,你怎么来这儿的？,日文なんで在此对应 how/方式，英文为 How did you come here；旧译“干什么”变成询问目的。,3,22
1009000,どうも,1060,13,f1e1993t13,gloss,major,尽管,不由自主地,in spite of oneself 表示身不由己、不由自主，旧译“尽管”没有表达该义。,3,23
1009000,どうも,1060,14,f1e1993t14,gloss,minor,尽管,尽管努力,try as one might 表示尽管怎样努力，旧译单独“尽管”不完整。,3,23
1589040,後れる,1082,12,f55e1841t12,gloss,major,在死亡上先于某人,（某人）先于自己去世,to be preceded by someone in death 表示某人先于自己死亡，原译“在死亡上先于某人”不通且关系方向不清。,3,23
1532710,迷う,1087,17,f49e942t17,gloss,major,被……带走,被……冲昏头脑,to be carried away by 表示被情绪或魅力冲昏头脑、陶醉其中，原译“被……带走”是逐字误译。,3,23
1320760,質問,1096,2,f29e327t2,gloss,minor,查问,询问,enquiry 在 question/inquiry 义项中是询问，旧译“查问”带有审讯意味。,3,23
1544590,余裕,1105,9,f50e1313t9,example,major,没有买车的余裕。,我没有余力养车。,keep a car 指维持、养车的负担，日文持つ也是拥有；旧译“没有买车的余裕”改成了购买行为。,3,23
1580260,創,1165,8,f54e1011t8,example,major,海水弄伤伤口，很痛。,海水浸到伤口，刺痛难忍。,日文和英文表示海水接触伤口会刺痛，旧译“弄伤伤口”错误地说成海水造成了伤口。,3,24
2179900,何もない,1172,2,f113e950t2,example,major,妨碍我的东西什么都没有。,没有任何东西能妨碍我。,There is nothing to hinder me 的自然忠实译法是“没有任何东西能妨碍我”，旧译中文语序不通。,3,25
1432900,透す,1183,61,f40e312t61,gloss,major,穿过（如汤）,在汤中涮过,食物义 to pass through a broth 指在汤中涮过，旧译“穿过（如汤）”不符合烹饪语境。,3,25
1432900,透す,1183,62,f40e312t62,gloss,major,通过（如沸水）,在沸水中涮过,食物义 to put through boiling water 指在沸水中涮过，旧译“通过（如沸水）”是生硬直译。,3,25
2216900,この前,1226,8,f117e960t8,gloss,major,上周（周日、夏季等）,上一个（星期日、夏季等）,last Sunday/summer 表示上一个相应时段，旧译‘上周（周日、夏季等）’把 Sunday、summer 都误作周。,3,26
1535850,戻す,1229,3,f49e1603t3,gloss,minor,恢复（恢复至先前状态，如解冻、复原、和解）,恢复（至先前状态，如解冻、复原、和解）,旧译括号内重复‘恢复’，中文不通；英文约束是恢复至先前状态。,3,26
1253190,邀える,1231,3,f22e1689t3,gloss,major,致欢迎词,问候,greet 的通常义是问候、打招呼，旧译‘致欢迎词’错误缩窄为发表欢迎致辞。,3,26
1516310,抱える,1298,4,f48e68t4,example,major,慌忙地抱着行李回家看看。,他慌忙抱着行李回到家一看。,日文帰ってみたら表示回到家后发现，旧译‘回家看看’语序及语义均不自然。,3,26
1361510,新た,1331,3,f33e261t3,example,major,她看着照片以刷新记忆。,她看着照片以唤起记忆。,refresh one's memory 在此是唤起/恢复记忆，旧译‘刷新记忆’是生硬且不符合中文习惯的直译。,3,27
1589340,思い出,1348,3,f55e1961t3,example,major,作为珍贵的回忆来说，这很便宜。,作为珍贵回忆的代价，这很便宜。,日文贵重な思い出料としては安い强调作为珍贵回忆的代价很便宜，旧译把‘便宜’错误修饰为回忆。,3,27
2008040,こうして,1371,2,f96e901t2,example,major,就这样，我总是烹饪鱼。,我通常就是这样做鱼的。,英文和日文表达‘我通常以这种方式烹饪鱼’，旧译‘就这样，我总是烹饪鱼’中文语序不通。,3,27
1602120,日日,1385,2,f58e831t2,example,major,他是怎么安排每日生计的？,他是怎么谋生的？,earn one's daily bread 是谋生，旧译‘安排每日生计’误解 earn 并且中文不自然。,3,28
1181390,殴る,1404,4,f15e1756t4,example,minor,乔治打了他肚子。,乔治打了他的肚子。,日文腹を殴った表示打在他的肚子上，旧译‘打了他肚子’缺少自然的结构助词。,3,28
1279170,攻撃,1424,8,f25e446t8,gloss,major,揭发,谴责,denunciation 是公开谴责，旧译‘揭发’表示揭露违法事实，词义不符。,3,28
1375040,勢,1440,13,f34e926t13,gloss,major,动量,势头,一般语境中的 momentum 是势头/势能，旧译‘动量’限于物理量，偏离该义项。,3,28
1510890,変化,1444,1,f47e1003t1,gloss,minor,变异,变化,variation 的一般词义是变化，旧译‘变异’带有生物学或异常突变的限定。,3,28
1252090,計画,1459,6,f22e1440t6,example,major,在那个计划中，他做到了协调。,在那个计划上，我们能够与他保持一致。,日文和英文表达我们在那个计划上同意/跟随他的意见，旧译误换主语为他并增添‘做到了协调’。,3,29
1287420,黒い,1481,7,f25e1999t7,gloss,minor,犯罪,犯罪的,criminal 作形容词义应为犯罪的，旧译‘犯罪’是名词，词性不符。,3,29
1287420,黒い,1481,9,f25e1999t9,example,major,州长挪用了公款。,州长动用了黑钱。,日文黑い金指黑钱/非法资金，旧译‘公款’改变了资金性质。,3,29
1242600,金,1534,9,f21e1510t9,gloss,major,金色的东西（如沉默等）,珍贵的东西（如沉默）,something golden 比喻极其珍贵，例为沉默；旧译‘金色的东西’按颜色直译，误解比喻义。,3,29
1313850,事故,1542,3,f28e1150t3,example,major,我就这件事向他提出了质问。,我向他询问了那起事故。,ask someone about 是询问，旧译‘提出质问’带有责问语气，超出原文。,3,29
1459690,謎,1550,3,f42e1694t3,gloss,major,神秘,谜团,mystery 是谜团/神秘事件的名词，旧译‘神秘’为形容词，词性和义项不符。,3,30
1231650,去る,1561,4,f20e1537t4,gloss,major,逝去,流逝,to elapse 表示时间流逝，旧译‘逝去’主要用于人或生命，语义范围不当。,3,30
1581210,嘗て,1571,6,f54e1324t6,example,major,一般认为，日本人认为自己的日子比过去好过了。,一般来说，日本人认为自己的日子比过去好过了。,日文主语为一般来说的日本人，旧译重复‘一般认为，日本人认为’，中文结构错误。,3,30
1475720,迫る,1604,5,f44e599t5,gloss,major,逼迫,催促,urge 是催促/敦促，旧译‘逼迫’与同组 compel 重复且语气过重。,3,30
1504900,糞,1647,23,f46e1930t23,gloss,major,毫无关系,完全无关紧要,not mattering at all 表示完全无关紧要，旧译‘毫无关系’会理解为没有关联。,3,31
1504900,糞,1647,24,f46e1930t24,gloss,major,毫无关系,算不了什么,counting for nothing 表示算不上什么、没有分量，旧译‘毫无关系’误作关联关系。,3,31
1504900,糞,1647,25,f46e1930t25,gloss,major,毫无关系,几乎不值得考虑,hardly worth consideration 的明确含义是几乎不值得考虑，旧译‘毫无关系’错误。,3,31
1504900,糞,1647,26,f46e1930t26,gloss,major,毫无关系,不可能,out of the question 表示不可能或免谈，旧译‘毫无关系’不对应该习语。,3,31
1495770,付ける,1684,29,f46e142t29,gloss,minor,安置,置于看守或医生照料之下,to place under guard or doctor 明确表示置于看守或医生照料之下，原译安置遗漏限定关系,3,32
1495770,付ける,1684,30,f46e142t30,example,major,警官盯上了那个男人。,警察跟踪了那个男人。,日语つけた及英文followed表示实际跟踪，原译盯上了改变了动作含义,3,32
1349380,床,1745,1,f31e1825t1,example,minor,地板上有什东西？,地板上有什么东西？,中文例句存在明显漏字，什东西应为有什么东西,3,32
1254480,孔,1752,12,f22e1971t12,gloss,major,林间空地,林中兽穴,holt 指林中兽穴，原译林间空地误解为地貌空地,3,33
1290560,混乱,1794,2,f26e675t2,gloss,minor,迷惑,困惑,confusion 在混乱语义组中指困惑，中文迷惑语义偏使人困惑或迷惑他人,3,33
1223620,貴様,1806,3,f20e59t3,example,minor,喂，你干嘛？想替她说话吗？,喂，你这混蛋，想替她说话吗？,英文wretch及日语貴様含贬斥称呼，原译遗漏侮辱语气,3,33
1392290,選択,1866,1,f36e546t1,gloss,minor,选拔,选择,selection 在choice语境中是选择，原译选拔缩窄为挑选人员,3,34
2055540,よいしょ,1870,5,f101e85t5,xref,major,① 横纲（相扑最高等级）；大关,① 横纲（相扑最高等级）；最高级别冠军,yokozuna 的同义释义 grand champion 不是大关，原译将相扑等级误译为大关,3,34
1495740,附く,1892,16,f46e136t16,gloss,major,附带,陪同,to accompany 指陪同，原译附带表示随附物品，语义错误,3,35
1495740,附く,1892,17,f46e136t17,gloss,major,附带,出席,to attend 指出席或参加，原译附带误义,3,35
1432920,通り,1908,3,f40e317t3,gloss,minor,通路,干道,thoroughfare 指公共大道或干道，原译通路不准确,3,35
2851448,お仕事,1945,9,f198e364t9,xref,minor,① 工作；职业；劳动；业务；任务；职业；就业,① 工作；工作；劳动；劳动；业务；任务；任务；职业；就业,xref 逐项对应英文九个释义，原译漏项且顺序不对应,3,35
1594190,刺激,1961,7,f56e1765t7,gloss,minor,刺激物,激励,spur 在动机语境中指激励或促进因素，原译刺激物指物质性刺激物,3,35
1459640,乍ら,1979,2,f42e1683t2,gloss,minor,作为,如……一样,ながら此处的as表示像……一样，原译作为误作身份或功能,3,36
1459640,乍ら,1979,16,f42e1683t16,gloss,minor,作为（例如“一如既往”、“很久以前”）,如……（例如“一如既往”、“一如从前”）,as in as always/as long ago 表示如同，原译作为不合语境,3,36
1600290,伸ばす,2005,6,f58e9t6,example,major,那个孩子态度傲慢，把我的腿伸到了我的膝盖上。,那个厚脸皮的孩子把她的双腿伸到了我的膝盖上。,英文和日语主语均为the child/その子，原译误写成把我的腿伸到了我的膝盖上,3,36
1381390,青い,2024,8,f35e158t8,example,minor,她一听到那个通知，脸色就变了。,她一听到那个消息，脸色就变得苍白。,turned pale 明确是脸色变苍白，原译脸色变了遗漏pale,3,36
1589820,香り,2061,1,f56e122t1,gloss,minor,香味,香气,fragrance 指香气或芳香，原译香味偏味觉,3,37
1589820,香り,2061,3,f56e122t3,gloss,major,嗅觉,气味,smell 在此处是气味，原译嗅觉是感官而非被闻到的气味,3,37
1253570,撃つ,2068,2,f22e1758t2,example,minor,警察发射了空炮弹。,警察发射了空包弹。,blank 作名词指空包弹，原译空炮弹不是规范术语,3,37
1478010,討つ,2069,0,f44e1092t0,gloss,major,讨伐,攻击,attack 应译为攻击，原译将多个不同义项全部误译为讨伐,3,37
1478010,討つ,2069,1,f44e1092t1,gloss,major,讨伐,摧毁,destroy 应译为摧毁，原译讨伐错误,3,37
1478010,討つ,2069,2,f44e1092t2,gloss,major,讨伐,击败,defeat 应译为击败，原译讨伐错误,3,37
1478010,討つ,2069,3,f44e1092t3,gloss,major,讨伐,征服,conquer 应译为征服，原译讨伐错误,3,37
1478010,討つ,2069,4,f44e1092t4,gloss,major,讨伐,报仇,avenge 应译为报仇，原译讨伐错误,3,37
1156610,意思,2115,4,f13e754t4,example,minor,意思传达有多种形式。,沟通有多种形式。,communication 的自然中文是沟通，原译意思传达生硬且不合例句,3,37
1416170,叩く,2127,18,f38e1131t18,example,minor,报纸们一齐开始抨击那位政治家。,各家报纸一齐开始抨击那位政治家。,中文报纸们不合汉语习惯，改为各家报纸保持复数主体,3,37
1416170,敲く,2128,24,f38e1132t24,note,major,如……口を叩く,如……吹牛,口を叩く表示夸口、旧译残留日文。,3,38
1591250,奇跡,2156,1,f56e725t1,gloss,minor,神迹,奇迹,wonder 在此与 miracle 同义，译为神迹不合常用简体中文。,3,38
1378590,生き物,2178,1,f34e1551t1,gloss,minor,活物,生物,living creature 应为生物，活物不是自然词。,3,38
1001990,お姉さん,2191,11,f1e422t11,gloss,minor,夫人,女士,ma'am 通常译为女士；夫人附加婚姻限定。,3,38
1576280,一年,2206,1,f53e1838t1,gloss,major,几年前,一年前,some time ago 的此词义为一年前，旧译几年前改变数量。,3,38
2407970,この手,2245,3,f134e681t3,gloss,minor,这种种类,这种类型,this type 应译为这种类型，旧译这种种类不通顺。,3,39
1379950,精神,2265,5,f34e1836t5,example,minor,我们必须培养精神。,滋养精神,nourish our spirit 应为滋养精神，培养精神搭配不自然。,3,39
1396550,狙い,2279,7,f36e1162t7,gloss,major,狙击,目标,target 是目标，旧译狙击误作动词。,3,39
1385920,折れる,2298,3,f35e1151t3,gloss,major,骨折,断裂,to fracture 是断裂，旧译骨折无源文限定且缩窄含义。,3,39
1228170,及ぶ,2326,6,f20e856t6,example,minor,那次地震造成了广泛范围的损害。,造成了广泛损害。,中文例句应自然表达 widespread damage，旧译广泛范围的损害生硬。,3,40
1315130,字,2330,4,f28e1370t4,gloss,major,书法,笔迹,handwriting 是笔迹，旧译书法改变语义。,3,40
1315130,字,2330,5,f28e1370t5,gloss,minor,笔法,书写技巧,penmanship 指书写技巧，旧译笔法不够准确。,3,40
1436050,底,2376,0,f40e839t0,gloss,critical,底价,底部,bottom 是底部，旧译底价完全错义。,3,40
1436050,底,2376,1,f40e839t1,gloss,critical,底知れぬ,鞋底,sole 在此指鞋底，旧译底知れぬ为无关日语残留义。,3,40
1436050,底,2376,2,f40e839t2,example,critical,底豆,鞋底磨损了。,soles of my shoes are worn 应译为鞋底磨损，旧译底豆完全错译。,3,40
1470380,脳,2406,1,f43e1484t1,example,minor,那名男子击碎了自己的脑。,自己的脑子,brains 在自击头部语境中应自然译为脑子，旧译自己的脑不通顺。,3,40
1238550,鏡,2427,0,f21e787t0,gloss,critical,桶头,镜子,mirror 应为镜子，旧译桶头与 sense 错位。,3,41
1238550,鏡,2427,1,f21e787t1,gloss,critical,扉页,镜子,looking-glass 也是镜子，旧译扉页错位。,3,41
1238550,鏡,2427,2,f21e787t2,example,critical,镜形年糕,海面像镜子一样光滑。,例句 as smooth as glass 应译镜面般光滑，旧译镜形年糕完全错位。,3,41
1238550,鏡,2427,3,f21e787t3,gloss,critical,镜形年糕,桶头,barrel head 是桶头，旧译镜形年糕错位。,3,41
1238550,鏡,2427,4,f21e787t4,gloss,critical,镜中反射,文档开头记载用途、日期、作者等信息的扉页,finance 义 page added at beginning of document 应为扉页，旧译镜中反射错位。,3,41
1238550,鏡,2427,5,f21e787t5,gloss,critical,反射像,镜饼,mirror-shaped mochi 是镜饼，旧译反射像错位。,3,41
1238550,鏡,2427,6,f21e787t6,xref,critical,镜像,镜饼,kagami mochi 的中文为镜饼，旧译镜像错义。,3,41
1569240,ずるい,2432,2,f53e249t2,gloss,minor,鬼祟,鬼鬼祟祟的,sneaky 应表达鬼鬼祟祟，旧译鬼祟缺少形容词形式。,3,41
1589580,下す,2446,19,f56e41t19,gloss,major,去鳞（鱼）,给鱼剔骨,to fillet fish 是给鱼剔骨/片鱼，旧译去鳞错义。,3,41
1322700,社会,2495,5,f29e843t5,gloss,major,社会学,社会科,social studies（学校科目）应为社会科，旧译社会学是不同学科。,3,42
1322700,社会,2495,6,f29e843t6,xref,major,社会学（学校科目）,社会科（学校科目）,xref 明确标注 school subject，应译社会科而非社会学。,3,42
1320300,室,2551,6,f29e239t6,xref,major,牛（Bos taurus）,② 北方天空的七宿（中国星宿）,EN 指 northern heavens 的七宿，旧译牛为错误星宿名称。,3,42
1557450,礼,2571,2,f51e1734t2,example,major,他对她热情的鼓励表达了谢意。,他对她亲切的建议表达了谢意。,日文助言及英文 kind help 都指建议/帮助，旧译热情的鼓励错义。,3,42
1342540,初め,2630,13,f31e558t13,example,major,在这所语言中心，除了英语，还可以学习来自15个国家的语言。,在这所语言中心，包括英语在内，可以学习来自15个国家的外语。,including English 应译包括英语在内，旧译除了英语改变了包含关系。,3,43
1375260,性,2688,12,f34e971t12,example,minor,第三件需要考虑的事情是地毯的年代性。,第三件需要考虑的事情是地毯的年代。,age of the carpet 指地毯的年代；“年代性”不是自然的中文表达。,3,44
1441000,転がる,2694,7,f40e1726t7,gloss,minor,躺着,到处放着,be lying around 指物品散置各处，与“躺着”不符；该词义已有散落义。,3,44
1385450,接触,2710,7,f35e1056t7,gloss,major,切点,相切,数学术语 tangency 是相切/相切关系，不是具体交点“切点”。,3,44
1469350,念のため,2735,6,f43e1326t6,gloss,minor,出于预防,以防万一,by way of precaution 表示采取预防措施，中文“出于预防”不通顺。,3,44
1490070,評判,2747,9,f45e1228t9,gloss,major,知名度,恶名,notoriety 指因坏事而出名、恶名，不能译为中性的“知名度”。,3,44
1429740,長,2777,9,f39e1728t9,gloss,major,主要,大调,音乐术语 major 指大调，不是一般意义的“主要”。,3,45
1429740,長,2777,10,f39e1728t10,xref,major,② 次要,② 小调,与音乐 sense 的 major 对应，minor 指小调，不是“次要”；保留原 xref 的②标记。,3,45
1556630,冷える,2784,1,f51e1606t1,gloss,minor,变冷,感到冷,get chilly 表示感到寒冷，不能泛化为物体温度变冷。,3,45
1487320,膝,2801,2,f45e786t2,gloss,major,膝部,膝上,lap 是坐姿时大腿上供物品或人置放的部位，非“膝部”。,3,45
1419120,鍛える,2845,5,f38e1807t5,gloss,major,纪律,管教,discipline 作动词是管教、使守纪律，不能译成名词“纪律”。,3,45
1477130,発する,2849,3,f44e854t3,gloss,major,发射,发出,emit 指发出（光、气味、声音等）；“发射”仅适用于向外高速发射物体。,3,45
1189980,加わる,2884,9,f16e1440t9,gloss,major,增加,加速,gather speed 指速度逐渐增加、加速，不是泛泛的“增加”。,3,46
1410050,対策,2891,3,f38e3t3,gloss,minor,反计划,反制计划,counterplan 是针对对方计划的反制计划，“反计划”表达不自然且不明确。,3,46
1410050,対策,2891,4,f38e3t4,gloss,major,反着法,反制行动,countermove 指对抗对手的行动/反制着法，“反着法”不是规范中文。,3,46
1405050,速度,2917,1,f37e1094t1,gloss,major,速率,速度,physics 中 velocity 的规范中文为“速度”；“速率”对应 scalar rate/speed，不能作为此处对应译文。,3,46
