jmdict_id,term,g,t,field_id,kind,severity,old,new,reason,shard,batch
1505060,紛争,9838,3,f46e1963t3,gloss,major,不安,动荡,紛争的 unrest 指社会动荡/骚乱，不是情绪上的‘不安’。,3,57
1623930,怒張,9849,3,f60e1878t3,gloss,major,耸肩,挺起肩膀,英文 squaring one's shoulders 指挺起肩膀；‘耸肩’表示 shrug，动作不同。,3,57
1623930,怒張,9849,4,f60e1878t4,gloss,major,耸肩,绷紧肌肉,英文 flexing one's muscles 是绷紧/展示肌肉，旧译‘耸肩’无关。,3,57
2138030,と言う所,9910,15,f109e474t15,example,major,那处于既非可也非不可的状态。,说不上好，也说不上坏。,日文可でもなく不可でもなし、英文 neither good nor bad 都指不褒不贬；旧译‘既非可也非不可’将可/不可照搬成不自然且可能误解为许可。,3,57
2220160,ア,10020,15,f117e1700t15,xref,major,（美利坚合众国）美洲；美国,（美利坚合众国）美国；美国,交叉引用释义明确限定 United States of America/USA，指美国；旧译将 America 译作‘美洲’，指向整个大陆，实体范围错误。,3,58
1296770,財,10026,4,f26e1691t4,example,major,国民生产总值是一定时期内一国的货物及服务的货币价值计算的总生产额。,国民生产总值是按货币价值计算的一国在一定时期内的商品和服务总产出。,日文与英文都定义为一定时期内一国商品和服务的总产出按货币价值计量；旧译语序不通，且未清楚表达总产出与货币计量的关系。,3,58
2188750,羊蹄,10131,0,f114e743t0,gloss,major,日本大黄（Rumex japonicus）,羊蹄（Rumex japonicus）,植物分类资料将 Rumex japonicus 的中文名列为‘羊蹄’；‘大黄’属另类群，属于错误植物名。,3,59
1373520,杉,10212,0,f34e648t0,gloss,major,日本扁柏（Cryptomeria japonica）,日本柳杉（Cryptomeria japonica）,Cryptomeria japonica 的中文名是日本柳杉；‘扁柏’对应 Chamaecyparis obtusa，是不同属的树种。,3,59
1373520,杉,10212,1,f34e648t1,example,major,从前那里有一棵扁柏大树。,从前那里有一棵高大的柳杉。,英文 cedar 与日文スギ都指 Cryptomeria japonica；旧译‘扁柏’为另一树种，且中文‘扁柏大树’不通顺。,3,59
1701810,書き残す,10219,2,f68e1190t2,gloss,minor,留下半成,留下未完成的部分,‘留下半成’不是自然中文；此义是把手稿等写到一半便搁下，译作留下未完成的部分更明确。,3,59
1433630,掴みかかる,10254,3,f40e430t3,example,major,那个男人抓住了我。,那个男人朝我扑来，想要抓住我。,日文つかみかかった和英文 made to grab at me 表示扑上来试图抓人；旧译断言已经抓住，改变了动作完成状态。,3,59
1434570,低俗,10307,2,f40e636t2,gloss,major,粗糙,粗俗的,低俗的义项 coarse 指粗俗、粗鄙，不是质地粗糙；旧译混淆了物理粗糙。,3,59
1647220,司祭,10327,3,f63e464t3,example,major,“上帝是我们的救赎者，”牧师说道。,“上帝是我们的救赎者，”神父说道。,日文司祭、英文 priest 在此是司祭/神父；‘牧师’对应 minister/pastor，容易误指新教职务。,3,59
2850781,お出し,10359,0,f197e1152t0,gloss,minor,出汁,日式高汤,英文是日式 dashi，info 说明由鱼和海带熬制的日本汤底；中文词条直接留日文‘出汁’不便理解。,3,60
2850781,お出し,10359,2,f197e1152t2,xref,minor,① 出汁,① 日式高汤,xref 所指释义是 dashi，依随附信息译为日式高汤；保留未翻译的日语汉字‘出汁’不够可用。,3,60
1514490,補完,10458,3,f47e1779t3,example,minor,电视和报纸相互补充功能。,电视和报纸发挥着互补作用。,JA/EN 都说电视与报纸互补地发挥作用；旧译‘相互补充功能’缺少自然的谓语结构。,3,60
1218160,企画書,10472,1,f19e835t1,example,major,飞田课长盖了太鼓印的企划书，客户大概也会立刻通过。,飞田课长认可的企划书，客户大概也会立刻通过。,日文太鼓判を押す和英文 seal of approval 是认可、担保；旧译把 idiom 按字面写成‘盖太鼓印’，含义不明。,3,60
1339280,出身者,10504,6,f31e5t6,example,major,尼克瞧不起任何出身地方的人。,尼克瞧不起所有出身乡下的人。,英文 rural area 与日文地方出身指乡下/地方出身；旧译‘出身地方的人’不自然且可能只是泛指某个地方。,3,60
1404760,足を組む,10536,0,f37e1024t0,gloss,major,盘腿,交叉双腿,足を組む指把腿交叠起来；‘盘腿’通常指席地盘坐成莲花/盘坐姿势，动作不同。,3,60
1362390,新聞紙,10585,2,f33e392t2,example,minor,地板上撒满了报纸。,报纸散落了一地。,日文撒き散らされていた及英文 lay scattered 都表示散落；‘撒满’像是主动撒放，搭配地板也不自然。,3,61
2827320,突き込む,10698,26,f175e615t26,gloss,minor,俏皮话,说俏皮话,这一字段对应动词 quip（机智地回嘴/说俏皮话），旧译‘俏皮话’只是名词，词性不匹配。,3,61
1474920,白ける,10715,3,f44e456t3,gloss,major,变得酸涩,变得令人扫兴,白ける是气氛、兴趣变得冷淡或乏味；英语 turn sour 在此是气氛变坏，不是味觉上的酸涩。,3,61
1574980,ブリ,10727,0,f53e1476t0,gloss,major,日本黄鳍鱼（黄鳍鱼属，Seriola quinqueradiata）,五条鰤（Seriola quinqueradiata）,Seriola quinqueradiata 的中文鱼名为五条鰤；黄鳍鱼指向 yellowfin 类鱼名，种名不能译作黄鳍鱼属。,3,61
1579660,舎,10808,4,f54e837t4,gloss,minor,寝室,宿舍,dormitory 指供多人住宿的宿舍；‘寝室’通常是卧室/宿舍里的房间，范围偏窄。,3,62
1881440,締まり,10815,17,f85e1357t17,info,major,角部两枚同色棋子被包围,在棋盘角部以两枚同色棋子围住的区域,Go 术语 shimari 是两枚棋子在角上围出区域；旧译把棋子本身写成被包围，关系颠倒。,3,62
1395570,全盛期,10880,2,f36e1027t2,example,major,任何狗都有它的鼎盛期。,人人都有得意的时候。,英文 Every dog has his day 是人人终有得意之时的习语；旧译照字面写狗的鼎盛期，未传达例句含义。,3,62
1329280,首飾り,10885,1,f30e201t1,gloss,minor,颈圈,贴颈项链,choker 是贴颈佩戴的短项链；‘颈圈’更像衣领或项圈，未明确是项链。,3,62
2861618,顔をほころばせる,10961,1,f208e23t1,gloss,major,开怀大笑,笑容灿烂,ほころばせる与 smile broadly 指绽开笑容；‘开怀大笑’把微笑夸大为大笑。,3,63
2861618,顔をほころばせる,10961,2,f208e23t2,gloss,major,咧嘴大笑,咧嘴笑,grin widely 是咧嘴笑，不一定是大笑；旧译同样过度强化动作。,3,63
1255190,血眼,10975,1,f23e86t1,gloss,major,血气方刚,（做某事时）拼命；发狂,此义是 doing something in a frenzy，‘血气方刚’指年轻人精力旺盛、意气风发，完全不是狂热地做事。,3,63
1344940,女,10999,0,f31e1032t0,gloss,major,女孩,女性,英文 woman 对应成年女性/女人；‘女孩’对应 girl，且词条另列 girl。,3,63
1344940,女,10999,1,f31e1032t1,gloss,major,女儿,女孩,英文 girl 应译女孩；旧译‘女儿’对应下一个 daughter 字段。,3,63
1344940,女,10999,2,f31e1032t2,gloss,critical,中国“女”星座（二十八宿之一）,女儿,英文 daughter 应译女儿；旧译错放了天文学星座解释。,3,63
1344940,女,10999,3,f31e1032t3,gloss,major,阴性名词,女宿（中国二十八宿之一）,英文 Chinese Girl constellation (one of the 28 mansions) 指二十八宿中的女宿；旧译‘阴性名词’是下一语法义的内容。,3,63
1344940,女,10999,5,f31e1032t5,xref,major,牛（Bos taurus）,② 北方七宿（中国星宿）,按交叉引用英文释义直译为北方七宿；‘牛（Bos taurus）’既不是英文内容，也把星宿错成哺乳动物。,3,63
1344940,女,10999,7,f31e1032t7,xref,major,虽然是女人,阴性名词,xref 的英文 feminine noun 是语法术语‘阴性名词’；‘虽然是女人’与源释义无关。,3,63
1565060,ケチる,11048,2,f52e1371t2,example,major,为了节省住宿费，我们睡在了野宿处。,我们省了住宿费，在户外过夜。,英文 slept outside 与日文野宿しました都是在户外过夜；旧译‘睡在野宿处’把行为误作地点。,3,63
2857525,シック,11054,1,f204e33t1,gloss,major,鞍部,裆部衬片,服装缝制中的 saddle 是裆部加固衬片，‘鞍部’指地形鞍部，领域错义。,3,63
2857525,シック,11054,2,f204e33t2,xref,major,裆部补强布；鞍部,裆部补强布；裆部衬片,xref 将服装术语 saddle 误译成地形‘鞍部’；按所指服装部件译为裆部衬片。,3,63
2753310,パカ,11106,0,f166e1406t0,gloss,critical,水豚,无尾刺豚鼠,Paca（Agouti paca，现名 Cuniculus paca）是无尾刺豚鼠/兔豚鼠；‘水豚’是 capybara，完全不同的动物。,3,63
1246780,沓底,11110,2,f22e306t2,gloss,major,鱼底,鳎目鱼,sole (fish) 指鳎类鱼，‘鱼底’不是中文鱼名；同组xref还列出鳎科（Soleidae）等分类。,3,63
1322560,煮詰まる,11148,0,f29e805t0,gloss,major,被煮干,煮浓；熬浓,煮詰まる的此义是液体被煮至浓缩；英文 be boiled down 并不表示煮干，旧译改变了结果。,3,64
2397230,なみなみ,11155,0,f133e520t0,gloss,minor,（装满）满溢,（装满）至杯沿,to the brim 是装到容器边沿；‘满溢’表示已经溢出，超过了源义。,3,64
1881250,芝居がかる,11202,0,f85e1326t0,gloss,major,受影响的,做作的；矫揉造作的,芝居がかる表示带戏剧腔、矫揉造作；affected 在此也指做作的，旧译‘受影响的’误作被动状态。,3,64
1308760,市役所,11311,0,f28e97t0,gloss,major,市役所,市政厅,市役所是市政府办公机构；旧译保留日语‘市役所’，不是可读的中文译文。,3,64
1308760,市役所,11311,2,f28e97t2,gloss,major,市厅,市政厅,city hall 是市政厅/市政府办公处；‘市厅’不是自然的中文名称。,3,64
1308760,市役所,11311,3,f28e97t3,example,major,走哪条路能到市役所？,走哪条路能到市政厅？,英文 city hall 和日文市役所应译为市政厅；旧译再次留下日语原词。,3,64
1587840,入れ物,11364,2,f55e1388t2,gloss,minor,receptacle,容器,英文 receptacle 与日文いれもの是容器；该字段残留英文，未提供中文释义。,3,65
1062340,ショートケーキ,11370,0,f6e395t0,gloss,major,短蛋糕（夹奶油和水果的蛋糕；在日本用海绵蛋糕制作）,奶油水果蛋糕（日本式海绵蛋糕）,日本ショートケーキ指夹奶油和水果的海绵蛋糕；‘短蛋糕’是按英语字面误译，中文不这样称呼。,3,65
1062340,ショートケーキ,11370,1,f6e395t1,example,major,我一提到草莓，就会想到短蛋糕。,我一提到草莓，就会想到奶油水果蛋糕。,此例联想到的是日本式 shortcake，即草莓奶油海绵蛋糕；‘短蛋糕’不是自然中文食品名称。,3,65
1238500,郷愁,11399,0,f21e775t0,gloss,critical,出生地,怀旧；乡愁,郷愁及英文 nostalgia 指怀旧、乡愁；‘出生地’是地点，错把情感词译成地名。,3,65
1238500,郷愁,11399,1,f21e775t1,gloss,critical,老家,思乡；乡愁,homesickness 是思乡/思念家乡的情感；‘老家’只指家乡地点。,3,65
2099700,思いがする,11426,1,f105e685t1,example,major,看到那景象，我感到血液凝固。,看到那景象，我吓得血都快凝固了。,日语血の凍る思い及英语 blood curdled 都是受惊吓的比喻；旧译‘感到血液凝固’像生理描述，缺少惊惧语气。,3,65
2357850,最上位,11452,4,f129e1327t4,gloss,major,最重要（例如位）,最高有效位（如比特位）,computing 中 most-significant bit 指最高有效位；‘最重要（例如位）’不成词且没有给出正确术语。,3,65
1317560,自供,11455,1,f28e1782t1,example,major,犯人自供了盗窃。,犯人供认了盗窃行为。,日文窃盗を自供した、英文 confessed to theft 都表示供认盗窃；旧译‘自供了盗窃’搭配不成立。,3,65
2092720,甲子園,11480,4,f104e1229t4,gloss,major,全国高等学校棒球招待赛（每年3月在甲子园体育场举行）,全国高等学校选拔棒球大会（每年3月在甲子园体育场举行）,英文 National High School Baseball Invitational Tournament 指3月举行的春季选拔赛；旧译误成全国高等学校棒球锦标赛，与8月夏季赛字段混同。,3,65
2092720,甲子園,11480,6,f104e1229t6,xref,major,全国高等学校棒球锦标赛（每年三月在甲子园体育场举行）；春季甲子园,全国高等学校选拔棒球大会（每年3月在甲子园体育场举行）；春季甲子园,xref 的英文明确是3月的 Invitational Tournament；旧译把该赛事误写为夏季的全国高等学校棒球锦标赛。,3,65
2856008,力を出す,11508,1,f202e1233t1,gloss,major,鼓起勇气,鼓足力气,summon one's strength 是鼓足力气；‘鼓起勇气’把体力变成勇气。,3,65
1200210,怪異,11543,1,f17e1258t1,gloss,major,好奇,奇事；怪事,怪異的 curiosity 是令人好奇的奇物/怪事，不是心理状态‘好奇’。,3,66
2055500,グロい,11553,3,f101e79t3,note,minor,源自“グロ”（gro）,源自“グロ”（grotesque）,グロ是 grotesque 的缩略形式；旧译把来源词截成了不存在的英文 gro。,3,66
1170330,陰険,11560,0,f14e1409t0,gloss,major,狡い,狡猾的,crafty 指狡猾；现有日文汉字‘狡い’不是可用的中文释义。,3,66
1170330,陰険,11560,1,f14e1409t1,gloss,major,トリッキーな,诡诈的,tricky 在描述人的性格时是诡诈/狡猾；现有日语片假名未译成中文。,3,66
1170330,陰険,11560,2,f14e1409t2,gloss,major,ずるい,狡猾的,sly 是狡猾的；旧字段残留日语‘ずるい’。,3,66
1170330,陰険,11560,3,f14e1409t3,gloss,critical,うるさい,狡猾的,wily 指狡猾多谋；旧译日语‘うるさい’是吵闹/烦人的，错义。,3,66
1170330,陰険,11560,4,f14e1409t4,gloss,major,裏切りの,背信的,treacherous 指背信、奸诈；旧译‘裏切りの’仍是日文。,3,66
1170330,陰険,11560,5,f14e1409t5,gloss,major,陰険な,暗中耍手段的,underhand 指暗中不正当地行事；旧译‘陰険な’仍是日文。,3,66
1170330,陰険,11560,6,f14e1409t6,example,major,彼は表面上は陰険そうに見える。,他表面上看起来很狡猾。,JA/EN 都说表面上看起来狡猾；旧译保留日文整句，未提供中文例句。,3,66
1170330,陰険,11560,7,f14e1409t7,gloss,major,陰険な（顔つき）,阴险的（神情）,sinister look 是阴险的神情；旧译‘陰険な（顔つき）’仍为日文。,3,66
2012430,呈する,11655,2,f96e1763t2,example,minor,我想提一点忠言。,我想说句不中听的话。,日文苦言を呈したい是想提出逆耳的批评；‘忠言’把不中听的批评变成善意建议。,3,66
1585450,つらつら,11694,3,f55e539t3,gloss,major,详细,深刻地,profoundly 表示深刻地/深切地，不是‘详细’。,3,66
1585450,つらつら,11694,4,f55e539t4,gloss,major,详细,深入地,deeply 表示深入地/深深地；‘详细’对应 at length，而非深度。,3,66
2423240,玄関口,11700,0,f135e1846t0,gloss,minor,入口门,入口,entrance door 是入口/门口；‘入口门’不是自然中文。,3,66
1720140,辛気臭い,11729,8,f70e971t8,note,major,中部和中部地区方言也使用,中部和中国地方方言也使用,英文明确是 Chūbu 与 Chūgoku 两地的方言；原译把中国地方误写为中部地区并重复。,3,67
1435760,定評,11771,0,f40e794t0,gloss,minor,既定声誉,已有的声誉,established reputation 指已有/确立的声誉，原译“既定声誉”是生硬的逐词拼接。,3,67
1435760,定評,11771,1,f40e794t1,example,minor,他是金融分析师，对经济动向的分析颇有定评。,他是金融分析师，对经济动向的分析颇有口碑。,日文说明其经济动向分析有定评，英文明确是分析方面声誉不错；原译“颇有定评”不自然。,3,67
2068340,おめおめ,11834,2,f102e611t2,example,major,尽管自身丑闻不断，警方却依旧我行我素地抓人。,尽管丑闻接连不断，警方依旧若无其事地开罚单。,日文明确说警察在开违章罚单（違反切符を切る），原译“抓人”错译了行为。,3,67
2466380,猫耳,11848,5,f139e1971t5,gloss,minor,带有轻微气味的柔软耳垢的耳朵,耳垢柔软且略有气味的耳朵,英文释义描述耳垢柔软且略有气味，原译语序不通顺，误使修饰关系不清。,3,67
2855748,出どころ,11869,2,f202e770t2,xref,minor,① 来源；出处；出处,① 来源；起源；出处,交叉引用释义逐项对应 source、origin、provenance；原译把后两项都译成“出处”，遗漏 origin 的起源义。,3,67
1390750,扇動,11885,1,f36e205t1,gloss,major,煽动,煽动叛乱,sedition 是煽动叛乱/反政府活动，单译“煽动”遗漏该释义的关键限定。,3,67
1609630,辛口,11984,0,f59e1278t0,gloss,minor,干味（如清酒、葡萄酒）,干型口味（如清酒、葡萄酒）,辛口指清酒、葡萄酒等口感偏干，中文“干味”不自然且不符合常用酒类口味表达。,3,68
1174790,衛生,12003,4,f15e322t4,example,minor,他是卫生监察员。,他是卫生检查员。,日文衛生監視員和英文 sanitary inspector 都指卫生检查员；“监察员”偏向监督监管职务。,3,68
1808470,逃避行,12015,0,f79e320t0,gloss,major,远行,逃亡之旅,逃避行指为逃避现实或逃亡而踏上的行程；“远行”遗漏了逃避这一核心含义。,3,68
2863835,ソング,12054,0,f210e322t0,gloss,major,吊带,丁字裤,英语 thong（garment）指丁字裤，日语借词ソング也指此类内裤；“吊带”是另一种服饰。,3,68
2827079,ただで済む,12092,0,f175e168t0,gloss,major,平安无事,免于承担后果,get away without consequences 指逃脱后果/责任，原译“平安无事”只表达安全无恙，遗漏不受惩罚或追责的含义。,3,69
2827079,ただで済む,12092,1,f175e168t1,gloss,major,毫发无损,未受惩罚地脱身,get off scot-free 指未受惩罚地脱身，原译“毫发无损”误指身体没有受伤。,3,69
2540600,と見られる,12139,2,f146e623t2,gloss,minor,担心,恐怕会……,to be feared to 表示被担心会发生某事，原译“担心”没有保留被动预期的语气。,3,69
1533690,模範,12150,4,f49e1150t4,example,minor,请将你的答案与标准答案进行比较。,请将你的答案与示范答案进行比较。,日文模範答案和英文 model one 指示范答案；“标准答案”可能误示唯一正确答案。,3,69
2007820,ぎゃあぎゃあ,12193,3,f96e851t3,example,minor,请别尖叫了。,请别再大吵大闹了。,日文ぎゃあぎゃあ言う和英文make a fuss指大吵大闹、抱怨，原译将其窄化成尖叫。,3,69
1594600,締め切る,12313,2,f56e1913t2,example,major,请允许我们为您截单。,最后点单时间已过，恕不再接受点单。,日文说最后点单已截止（ラストオーダーは締め切らせていただきました），原译“截单”是生硬直译且遗漏餐饮点单语境。,3,70
1413190,大晦日,12322,0,f38e629t0,gloss,minor,除夕,新年前夜,大晦日指公历12月31日的新年前夜；中文“除夕”通常专指农历除夕，容易误解日期。,3,70
1413190,大晦日,12322,1,f38e629t1,example,minor,除夕电车通宵运行。,新年前夜电车通宵运行。,例句中的日期是日本公历12月31日；用“新年前夜”避免与农历除夕混淆。,3,70
1064740,ジッパー,12327,3,f6e766t3,example,minor,这条拉链很紧。,这条拉链拉起来不顺畅。,英文和日文都说拉链使用不顺滑，原译只说“很紧”，将不顺畅具体化成紧涩。,3,70
2398550,心して,12347,2,f133e756t2,example,major,他若不多加小心，肯定会成为穆里根格好的饵食。,他若不多加小心，穆里根肯定会把他打得落花流水。,日文说他会成为穆里根中意的猎物，英文习语 wipe the floor with him 指彻底击败；原译出现乱码式“格好的饵食”。,3,70
1776790,町内会,12371,0,f76e0t0,gloss,major,町内会,社区居民会,英文 neighborhood association 指社区/街区居民组织，原译残留日文词头，未提供中文释义。,3,70
2036080,欝,12382,1,f99e138t1,gloss,critical,在国外留学期间患上抑郁症该怎么办？,情绪低落,low spirits 指情绪低落，原译被无关的留学抑郁症问句替换，完全不是该字段释义。,3,70
2036080,欝,12382,3,f99e138t3,xref,major,茂盛（指植物）,抑郁；抑郁症,该交叉引用释义是 depression（与本条感情低落义对应），原译“植物茂盛”属于另一义项，语义错位。,3,70
2835774,申し訳程度,12452,0,f183e958t0,gloss,major,聊备一格,勉强应付的（借口）,poor excuse 指勉强拿来交代的借口，原译“聊备一格”是表示列入名目以示不遗漏的成语，义不相符。,3,70
2835774,申し訳程度,12452,1,f183e958t1,gloss,major,聊备一格,几乎没有的,nearly non-existent 指几乎不存在，原译“聊备一格”不表达数量或程度。,3,70
2835774,申し訳程度,12452,2,f183e958t2,gloss,major,聊备一格,勉强够用的,barely sufficient 指仅够用，原译成语不含勉强够用义。,3,70
2835774,申し訳程度,12452,3,f183e958t3,gloss,major,聊备一格,象征性的（努力等）,token effort 指象征性、敷衍式的努力，原译“聊备一格”语义不符。,3,70
2835774,申し訳程度,12452,4,f183e958t4,gloss,major,聊备一格,象征性的,symbolic 指象征性的、形式上的，原译“聊备一格”义不相符。,3,70
1387980,先制,12512,3,f35e1591t3,example,minor,先发制人的一击，便已胜过半半。,先发制人，胜算便有一半。,英文谚语和日文释义都是先发制人就等于赢了一半，原译“半半”是明显重复错字。,3,71
1044220,クラッシュ,12523,1,f4e1670t1,gloss,major,碰撞,崩溃,该义项明确标为计算机用语，crash 指程序或系统崩溃，不是物理碰撞。,3,71
1297170,肴,12548,0,f26e1754t0,gloss,major,佐料,佐酒小菜,肴/酒菜是佐酒的菜肴或小吃，原译“佐料”是调味品，类别错误。,3,71
1238460,蕎麦,12563,0,f21e760t0,gloss,critical,日本荞麦面,荞麦（Fagopyrum esculentum）,此义项指植物 buckwheat，原译误写成日本荞麦面。,3,71
1238460,蕎麦,12563,1,f21e760t1,gloss,critical,在长野的朋友来访时，我品尝了美味的荞麦面。,荞麦面,soba 是荞麦面，原译被无关的长句替换。,3,71
1238460,蕎麦,12563,3,f21e760t3,example,critical,荞麦壳,我去长野拜访朋友时，朋友请我吃了美味的荞麦面。,英文、日文都说拜访长野的朋友时受到款待吃荞麦面，原译“荞麦壳”误放了词条释义。,3,71
1238460,蕎麦,12563,4,f21e760t4,xref,critical,荞麦壳,荞麦面,交叉引用释义 soba 指荞麦面，原译“荞麦壳”是错误释义。,3,71
1238460,蕎麦,12563,5,f21e760t5,gloss,critical,入乡随俗,中国式小麦面,该义项是 Chinese-style wheat noodles，原译“入乡随俗”完全无关。,3,71
2008770,たおやか,12579,0,f96e1035t0,gloss,minor,优美地,优美的,该形容动词义项 graceful 应用形容词表达，原译“优美地”变成副词。,3,71
2008770,たおやか,12579,1,f96e1035t1,gloss,minor,苗条地,柔美的,willowy 在此描述纤柔、优雅的姿态，原译“苗条地”词性错误且意义偏向身材瘦。,3,71
2008770,たおやか,12579,2,f96e1035t2,gloss,minor,轻盈地,轻盈的,lissome 描述柔软灵巧、轻盈的姿态，原译“轻盈地”词性错误。,3,71
2008770,たおやか,12579,3,f96e1035t3,gloss,minor,温柔地,柔和而温婉的,soft and tender 在此描述柔美气质，原译“温柔地”词性错误。,3,71
1570560,縋りつく,12603,0,f53e519t0,gloss,minor,依赖,紧紧依附于,to cling to 包含紧抓、依附的动作，单译“依赖”只保留抽象依靠义，遗漏紧附关系。,3,71
2101980,がら空き,12612,0,f105e1112t0,gloss,minor,几乎完全空,几乎空无一物,almost completely empty 表示几乎空无一物，原译“几乎完全空”语法不完整。,3,71
2101980,がら空き,12612,1,f105e1112t1,gloss,minor,实际上空,几乎空无一物,virtually empty 指几乎空无一物，原译“实际上空”误成实质上为空。,3,71
2845447,タレ,12654,0,f192e1318t0,gloss,minor,（电视或广播）娱乐主持人,（电视或广播）艺人,entertainer 指艺人/演艺人员，不必然是主持人；原译将职业范围缩窄为主持。,3,71
2845447,タレ,12654,1,f192e1318t1,gloss,minor,电视主持人,电视艺人,television personality 指电视艺人或电视名人，并不必然是主持人。,3,71
2845447,タレ,12654,2,f192e1318t2,gloss,minor,广播主持人,广播艺人,radio personality 指广播艺人/广播名人，并不必然是主持人。,3,71
1362370,新聞記者,12671,1,f33e386t1,gloss,major,印刷记者,纸媒记者,print journalist 指纸质媒体记者，原译“印刷记者”把媒介类别误成印刷工艺。,3,71
2791650,焦点があう,12688,0,f170e975t0,gloss,minor,焦点合焦,对焦清晰,to be in focus 指处于清晰对焦状态，原译“焦点合焦”重复且不自然。,3,72
2791650,焦点があう,12688,1,f170e975t1,gloss,minor,聚焦,对上焦,to come into focus 指从未对准到对上焦，原译“聚焦”更像主动把焦点集中到对象上。,3,72
1076180,タキシード,12690,0,f7e395t0,gloss,major,燕尾服,无尾礼服,tuxedo 是无尾晚礼服，中文“燕尾服”指 tailcoat，服装款式不同。,3,72
1076180,タキシード,12690,1,f7e395t1,gloss,minor,晚餐礼服,无尾晚礼服,dinner suit 指正式场合穿的无尾晚礼服，原译是逐字拼成的“晚餐礼服”。,3,72
1076180,タキシード,12690,2,f7e395t2,example,major,他那件粉红色的燕尾服让大家都笑了。,他那件粉红色的无尾礼服让大家都笑了。,英文与日文都说粉红色 tuxedo；应为无尾晚礼服而非燕尾服。,3,72
1985140,我慢強い,12696,2,f93e1992t2,example,major,有毅力,英国人是一个坚忍有耐心的民族。,日文明确说英国人是我慢強い国民；原译只有“有毅力”残句，缺少主语和完整句意。,3,72
1154610,暗証番号,12742,3,f13e398t3,example,major,如果伪造卡和暗证号码齐全，账户里的现金就会被全部取出。,如果伪造的卡片和对应的密码都被拿到，银行账户里的现金就会被全部取走。,日文和英文都是暗証番号/PIN，原译“暗证号码”用错字且不符合中文术语。,3,72
1812080,面白半分,12761,2,f79e930t2,example,major,如果是开玩笑的话，最好别来。,如果你只是为了好玩才来，我宁愿你别来。,面白半分指抱着玩玩、凑热闹的心态，英文 in fun 也如此；原译“开玩笑”误解成说话像玩笑。,3,72
1613760,家庭内,12810,2,f60e254t2,gloss,major,国内的,家庭内的,词头家庭内及英文 domestic 在此均指家庭内部的，原译“国内的”误成国家范围。,3,72
2826645,っぱ,12837,0,f174e1333t0,gloss,minor,（保持）……（开着、开着、未完成等）,……着（如开着、未完成等状态）,该口语后缀表示某事一直处于未妥善处理的状态，原译重复“开着”且括号结构残缺。,3,72
1681140,片時,12852,3,f66e1222t3,example,major,那位患者一刻也不曾移开目光。,那位患者需要时刻照料。,英文明确说病人需要持续照护，日文说一刻也不能离开病人；原译错误地写成病人自己没有移开目光。,3,72
1625900,白昼夢,12864,1,f61e225t1,gloss,minor,醒梦,白日梦,waking dream 指清醒时做的白日梦，原译“醒梦”不是常用中文词。,3,72
1576950,下段,12917,3,f54e33t3,gloss,major,下段,下铺,lower berth 指下铺（卧铺的下层铺位），原译“下段”没有表示铺位义。,3,73
1603950,増す増す,12930,3,f58e1454t3,gloss,minor,渐次,越来越少,该释义明确是 decreasingly，原译“渐次”没有保留逐渐减少的方向。,3,73
1603950,増す増す,12930,4,f58e1454t4,gloss,minor,愈益,越来越少,less and less 表示越来越少，原译“愈益”通常表示程度增加，方向相反。,3,73
1375900,政界,12950,0,f34e1083t0,gloss,major,（政治的）,政治界,政界指政治圈/政治界，原译“（政治的）”是未完成的形容词短语。,3,73
1319450,七不思議,12957,1,f29e90t1,example,major,关于那件“七不思議”的案件。想必是你调查过了吧？,这是关于那件“七大不可思议”事件的事。你调查过了吧？,日文是询问对方是否调查过七不思議的事，原译残留日文词且句意生硬。,3,73
1589450,折り紙,12964,3,f55e1995t3,gloss,major,火印,品质标记,hallmark 在此指证明品质/真伪的标记，原译“火印”容易理解为烙印。,3,73
1589450,折り紙,12964,4,f55e1995t4,gloss,minor,认证证书,真品鉴定书,certificate of authenticity 是证明真品的证书，现译“认证证书”表意过泛。,3,73
1420910,地下道,12971,1,f39e175t1,example,minor,然后我走下到了地下通道。,然后我走下了地下通道。,日文明确是向下走进地下通道，原译“走下到了”语法不通顺。,3,73
1416450,脱却,13045,5,f38e1172t5,example,major,理想的做法应当是从摆脱丈夫的人间关系开始，重新构建新的夫妇关系，形成从容的家庭生活。,理想的做法是先让丈夫摆脱公司职员式的生活，再重建夫妻关系，营造从容的家庭生活。,日文夫の会社人間からの脱却指摆脱丈夫那种一心扑在公司的职员生活，原译“丈夫的人间关系”错误切分公司人間。,3,73
1838230,立ちくらみ,13099,1,f82e260t1,gloss,major,直立性低血压,直立性晕厥,orthostatic syncope 是体位性/直立性晕厥，原译“直立性低血压”是相关诱因而非该症状本身。,3,74
1601410,干上がる,13163,1,f58e525t1,gloss,minor,枯萎,干枯,to parch 指因干旱/曝晒而变干，原译“枯萎”只描述植物失去生气，没有表达干涸状态。,3,74
1649750,毒気,13193,6,f63e900t6,note,major,通常作“毒气”、“毒气”,通常读作“どっけ”或“どくけ”,英文和日文注记都列出读音 どっけ、どくけ，原译却误写成重复的汉字词“毒气”。,3,74
2005410,報う,13240,3,f96e303t3,example,minor,他想报答朋友的亲切。,他想报答朋友的恩情。,日文和英文都指报答朋友的善意，中文搭配应为“报答恩情”；“报答亲切”搭配不当。,3,74
